Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
32017D0938,32017D0938,2017,Decision,Late 2010s,1,1,3,4,50,5,0.292683,0.367361,0
32017D2075R(01),32017D2075R01,2017,Regulation,Late 2010s,2,0,1,1,84,5,0.286713,0.311789,0
32017R0776R(02),32017R0776R02,2017,Regulation,Late 2010s,1,0,1,1,231,5,0.265378,0.280353,0
32017R1131,32017R1131,2017,Regulation,Late 2010s,1,6,15,21,280,5,0.323575,0.390159,184.320672
32017R2279R(02),32017R2279R02,2017,Regulation,Late 2010s,1,0,1,1,333,5,0.264414,0.27995,0
32018D0010(01)R(01),32018D001001R01,2018,Regulation,Late 2010s,1,0,1,1,86,7,0.205945,0.229136,0
32018D1797R(01),32018D1797R01,2018,Regulation,Late 2010s,3,0,1,1,330,2,0.6,0.666667,0
32018R0541,32018R0541,2018,Regulation,Late 2010s,4,0,2,2,280,10,0.237565,0.260761,0
32018R1078,32018R1078,2018,Regulation,Late 2010s,2,0,1,1,280,7,0.218792,0.274759,0
32018R1699,32018R1699,2018,Regulation,Late 2010s,2,0,1,1,280,7,0.218792,0.274759,0
32018R1973,32018R1973,2018,Regulation,Late 2010s,1,0,2,2,17,2,0.666667,0.75,0
32019D0014(01),32019D001401,2019,Decision,Late 2010s,1,0,3,3,300,1,1,1,0
32019D0448,32019D0448,2019,Decision,Late 2010s,1,0,4,4,231,4,0.36019,0.393092,0
32019D0639,32019D0639,2019,Decision,Late 2010s,1,1,3,4,50,1,1,1,2.666667
32019R0876R(10),32019R0876R10,2019,Regulation,Late 2010s,2,0,0,0,170,0,0,0,0
32019R1148R(03),32019R1148R03,2019,Regulation,Late 2010s,1,0,0,0,171,0,0,0,0
32020L2184,32020L2184,2020,Directive,2020s,1,8,24,32,329,8,0.311678,0.385918,2283.776082
32020R1043,32020R1043,2020,Regulation,2020s,1,0,8,8,331,4,0.334437,0.382838,0
32020R1056R(02),32020R1056R02,2020,Regulation,2020s,1,0,1,1,50,9,0.218958,0.235067,0
32021D0506(01),32021D050601,2021,Decision,2020s,1,0,4,4,17,3,0.615385,0.729167,0
32021L2167R(02),32021L2167R02,2021,Regulation,2020s,2,0,1,1,280,10,0.234561,0.257092,0
32021R0451,32021R0451,2021,Regulation,2020s,1,6,18,24,280,10,0.246509,0.30128,1968.989985
32021R0453R(01),32021R0453R01,2021,Regulation,2020s,2,0,1,1,280,6,0.227328,0.24344,0
32021R0876R(01),32021R0876R01,2021,Regulation,2020s,1,0,0,0,172,0,0,0,0
32021R1232,32021R1232,2021,Regulation,2020s,1,3,11,14,331,9,0.283019,0.327755,522.09257
32021R1256,32021R1256,2021,Regulation,2020s,2,1,2,3,280,7,0.23242,0.291038,195
32021Y0827(01),32021Y082701,2021,Legislative_Act,2020s,1,0,6,6,280,10,0.243707,0.279531,0
32022D0266R(03),32022D0266R03,2022,Regulation,2020s,1,0,1,1,300,2,0.666667,0.75,0
32022D0500,32022D0500,2022,Decision,2020s,1,0,2,2,331,9,0.262295,0.285196,0
32022D2354,32022D2354,2022,Decision,2020s,2,0,3,3,330,1,1,1,0
32022D2355,32022D2355,2022,Decision,2020s,2,0,3,3,330,1,1,1,0
32022O0912R(02),32022O0912R02,2022,Regulation,2020s,1,0,0,0,173,0,0,0,0
32022R0263,32022R0263,2022,Regulation,2020s,1,8,4,12,300,2,0.666667,0.75,12
32022R1033,32022R1033,2022,Regulation,2020s,1,0,8,8,331,8,0.203673,0.252537,0
32022R2060,32022R2060,2022,Regulation,2020s,1,0,4,4,280,11,0.219466,0.265415,0
32022R2301,32022R2301,2022,Regulation,2020s,1,0,3,3,331,11,0.171569,0.191574,0
32023D0855R(01),32023D0855R01,2023,Regulation,2020s,1,0,0,0,174,0,0,0,0
32023D2865,32023D2865,2023,Decision,2020s,2,0,0,0,175,0,0,0,0
32023L2843,32023L2843,2023,Directive,2020s,1,1,16,17,331,9,0.240864,0.272878,559.5
32023R0895,32023R0895,2023,Regulation,2020s,3,1,7,8,280,5,0.310452,0.361474,199
32023R0895R(01),32023R0895R01,2023,Regulation,2020s,3,0,1,1,280,6,0.237812,0.26,0
32023R1608,32023R1608,2023,Regulation,2020s,1,0,1,1,50,5,0.283871,0.308712,0
32023R1672,32023R1672,2023,Regulation,2020s,2,0,1,1,280,7,0.218792,0.274759,0
32023R2529,32023R2529,2023,Regulation,2020s,1,0,8,8,331,10,0.229353,0.25991,0
32024D03391,32024D03391,2024,Decision,2020s,1,0,0,0,176,0,0,0,0
32024D2830,32024D2830,2024,Decision,2020s,1,0,4,4,86,12,0.171814,0.194062,0
32024Q02022,32024Q02022,2024,Legislative_Act,2020s,1,0,3,3,331,11,0.201856,0.233287,0
32024R0896,32024R0896,2024,Regulation,2020s,5,0,2,2,280,5,0.279042,0.30422,0
32024R1728,32024R1728,2024,Regulation,2020s,1,0,2,2,280,5,0.292645,0.32451,0
32024R2570,32024R2570,2024,Regulation,2020s,1,0,1,1,50,5,0.283871,0.308712,0
32024R3014,32024R3014,2024,Regulation,2020s,1,0,4,4,50,7,0.233945,0.303128,0
32024R3143,32024R3143,2024,Regulation,2020s,2,1,3,4,329,8,0.242894,0.270122,3.783333
32025D0397,32025D0397,2025,Decision,2020s,1,0,4,4,300,3,0.529412,0.666667,0
32025D0554,32025D0554,2025,Decision,2020s,2,0,2,2,50,1,1,1,0
32025R0651,32025R0651,2025,Regulation,2020s,1,0,1,1,333,4,0.339286,0.381579,0
32011D0005(01),32011D000501,2011,Decision,Early 2010s,1,0,4,4,86,1,1,1,0
32011D0101,32011D0101,2011,Decision,Early 2010s,1,20,10,30,300,2,0.916667,0.954545,203.5
32011D0231,32011D0231,2011,Decision,Early 2010s,1,0,1,1,329,4,0.42623,0.464744,0
32011D0754,32011D0754,2011,Decision,Early 2010s,3,0,3,3,280,2,0.534884,0.565217,0
32011R0349,32011R0349,2011,Regulation,Early 2010s,1,0,3,3,329,4,0.332335,0.362613,0
32012H0724(10),32012H072410,2012,Legislative_Act,Early 2010s,1,1,8,9,325,3,0.441176,0.5,56.5
32012L0018R(05),32012L0018R05,2012,Regulation,Early 2010s,1,0,0,0,184,0,0,0,0
32012L0047,32012L0047,2012,Directive,Early 2010s,2,0,1,1,198,1,1,1,0
32013D0367,32013D0367,2013,Decision,Early 2010s,1,1,3,4,330,1,1,1,0
32013D0372,32013D0372,2013,Decision,Early 2010s,2,0,2,2,325,1,1,1,0
32013H0466,32013H0466,2013,Legislative_Act,Early 2010s,1,1,4,5,324,1,1,1,166
32013H0730(20)R(01),32013H073020R01,2013,Regulation,Early 2010s,1,0,0,0,185,0,0,0,0
32013R0209R(01),32013R0209R01,2013,Regulation,Early 2010s,1,0,0,0,186,0,0,0,0
32014D0302,32014D0302,2014,Decision,Early 2010s,1,1,0,1,187,0,0,0,0
32015D0750,32015D0750,2015,Decision,Late 2010s,1,0,1,1,324,4,0.381579,0.428161,0
32015R0035R(03),32015R0035R03,2015,Regulation,Late 2010s,2,0,1,1,280,7,0.219348,0.252576,0
32015R1014,32015R1014,2015,Regulation,Late 2010s,1,0,5,5,333,3,0.6,0.694444,0
32015R2012,32015R2012,2015,Regulation,Late 2010s,2,0,2,2,280,5,0.304673,0.346728,0
32016L0882,32016L0882,2016,Directive,Late 2010s,1,0,0,0,188,0,0,0,0
32016R0114,32016R0114,2016,Regulation,Late 2010s,1,0,1,1,331,1,1,1,0
32017A1109(01),32017A110901,2017,Legislative_Act,Late 2010s,1,0,6,6,329,4,0.365079,0.451087,0
32017D0033,32017D0033,2017,Decision,Late 2010s,1,1,0,1,86,0,0,0,0
32017D2162,32017D2162,2017,Decision,Late 2010s,1,1,5,6,330,1,1,1,2
32017R1800R(01),32017R1800R01,2017,Regulation,Late 2010s,1,0,1,1,280,6,0.230321,0.250633,0
32017R2100R(01),32017R2100R01,2017,Regulation,Late 2010s,1,0,1,1,231,1,1,1,0
32017R2446,32017R2446,2017,Regulation,Late 2010s,1,0,0,0,189,0,0,0,0
32018R1971,32018R1971,2018,Regulation,Late 2010s,1,8,23,31,331,9,0.28602,0.344533,3361.546346
32019D1909R(01),32019D1909R01,2019,Regulation,Late 2010s,3,0,1,1,330,2,0.555556,0.6,0
32019D2112,32019D2112,2019,Decision,Late 2010s,1,1,2,3,330,1,1,1,0
32019D2113,32019D2113,2019,Decision,Late 2010s,1,0,3,3,330,3,0.5625,0.648148,0
32019L2177,32019L2177,2019,Directive,Late 2010s,2,3,9,12,280,9,0.309013,0.35512,732.657561
32019R0503R(01),32019R0503R01,2019,Regulation,Late 2010s,1,0,1,1,331,9,0.202356,0.221993,0
32019R0876R(01),32019R0876R01,2019,Regulation,Late 2010s,2,0,0,0,190,0,0,0,0
32019R1692,32019R1692,2019,Regulation,Late 2010s,1,0,2,2,231,4,0.353425,0.383721,0
32019R1851R(01),32019R1851R01,2019,Regulation,Late 2010s,1,0,0,0,191,0,0,0,0
32020D0117,32020D0117,2020,Decision,2020s,1,0,1,1,300,1,1,1,0
32020D0289,32020D0289,2020,Decision,2020s,2,0,4,4,331,1,1,1,0
32020D0373,32020D0373,2020,Decision,2020s,1,1,2,3,300,2,0.75,0.833333,3
32020D0522,32020D0522,2020,Decision,2020s,1,0,5,5,50,1,1,1,0
32020D1746R(01),32020D1746R01,2020,Regulation,2020s,3,0,1,1,330,2,0.545455,0.583333,0
32020D2187,32020D2187,2020,Decision,2020s,1,0,3,3,50,1,1,1,0
32020D2188,32020D2188,2020,Decision,2020s,1,2,5,7,330,3,0.53125,0.617647,21
32020D2252R(03),32020D2252R03,2020,Regulation,2020s,1,0,1,1,50,3,0.46875,0.5,0
32020R0460R(02),32020R0460R02,2020,Regulation,2020s,1,0,0,0,192,0,0,0,0
32021D0014,32021D0014,2021,Decision,2020s,1,1,5,6,330,3,0.541667,0.653846,1
32021D0762,32021D0762,2021,Decision,2020s,1,0,0,0,193,0,0,0,0
32021D1027,32021D1027,2021,Decision,2020s,1,0,2,2,330,2,0.75,0.833333,0
32021D2136,32021D2136,2021,Decision,2020s,3,2,3,5,330,1,1,1,0
32021L1159,32021L1159,2021,Directive,2020s,1,1,6,7,331,9,0.223048,0.255398,282
32021R0391,32021R0391,2021,Regulation,2020s,1,0,1,1,300,3,0.5,0.555556,0
32021R1043,32021R1043,2021,Regulation,2020s,1,0,2,2,280,6,0.260083,0.304278,0
32021R1257,32021R1257,2021,Regulation,2020s,4,0,2,2,280,10,0.237565,0.260761,0
32021R2289,32021R2289,2021,Regulation,2020s,1,2,1,3,331,10,0.239303,0.260011,0
32022D2269,32022D2269,2022,Decision,2020s,1,0,2,2,330,1,1,1,0
32022D2572,32022D2572,2022,Decision,2020s,1,0,3,3,331,10,0.239778,0.262495,0
32023D0096,32023D0096,2023,Decision,2020s,1,1,5,6,330,3,0.538462,0.642857,1
32023D0273,32023D0273,2023,Decision,2020s,1,0,3,3,331,1,1,1,0
32023D1061,32023D1061,2023,Decision,2020s,1,0,9,9,331,4,0.486842,0.574324,0
32023R0154,32023R0154,2023,Regulation,2020s,1,0,4,4,300,2,0.642857,0.722222,0
32023R0894R(01),32023R0894R01,2023,Regulation,2020s,3,0,1,1,280,6,0.239053,0.262376,0
32023R1529R(01),32023R1529R01,2023,Regulation,2020s,1,0,1,1,300,9,0.217129,0.235249,0
32023R2844,32023R2844,2023,Regulation,2020s,1,3,32,35,331,8,0.311387,0.358985,2000.56706
32024D0789,32024D0789,2024,Decision,2020s,1,0,8,8,331,9,0.242246,0.268776,0
32024D0876,32024D0876,2024,Decision,2020s,1,0,3,3,50,1,1,1,0
32024D1981,32024D1981,2024,Decision,2020s,1,0,2,2,330,2,0.625,0.7,0
32024D2010,32024D2010,2024,Decision,2020s,1,0,3,3,330,1,1,1,0
32024D3157,32024D3157,2024,Decision,2020s,2,0,0,0,194,0,0,0,0
32024R1706,32024R1706,2024,Regulation,2020s,1,0,3,3,331,10,0.220708,0.242869,0
32025D0543,32025D0543,2025,Decision,2020s,1,0,1,1,195,1,1,1,0
32025D1057,32025D1057,2025,Decision,2020s,1,0,3,3,177,11,0.178336,0.201,0
32025R0216,32025R0216,2025,Regulation,2020s,2,0,1,1,280,7,0.218792,0.274759,0
32011D1116(01),32011D111601,2011,Decision,Early 2010s,1,0,3,3,200,1,1,1,0
32012A0612(01),32012A061201,2012,Legislative_Act,Early 2010s,1,0,1,1,122,1,1,1,0
32012D0808,32012D0808,2012,Decision,Early 2010s,1,0,3,3,330,3,0.5,0.566667,0
32012R1249,32012R1249,2012,Regulation,Early 2010s,1,2,2,4,280,5,0.291751,0.33023,14.605556
32013D0233R(03),32013D0233R03,2013,Regulation,Early 2010s,1,0,0,0,199,0,0,0,0
32013D0719,32013D0719,2013,Decision,Early 2010s,1,0,5,5,84,7,0.222964,0.29213,0
32013H0730(23)R(01),32013H073023R01,2013,Regulation,Early 2010s,1,0,1,1,325,3,0.44,0.484848,0
32014D0017,32014D0017,2014,Decision,Early 2010s,1,2,1,3,86,1,1,1,5
32014D0188,32014D0188,2014,Decision,Early 2010s,1,0,2,2,329,7,0.256983,0.278584,0
32014D0219,32014D0219,2014,Decision,Early 2010s,1,8,5,13,330,2,0.727273,0.8125,60
32014D0894,32014D0894,2014,Decision,Early 2010s,1,0,2,2,330,1,1,1,0
32014D0930(01),32014D093001,2014,Decision,Early 2010s,1,0,3,3,200,2,0.8,0.875,0
32014R0909R(01),32014R0909R01,2014,Regulation,Early 2010s,1,0,1,1,280,6,0.247191,0.273788,0
32014R1286R(02),32014R1286R02,2014,Regulation,Early 2010s,1,0,1,1,280,6,0.244014,0.268146,0
32015D1960,32015D1960,2015,Decision,Late 2010s,1,0,6,6,210,1,1,1,0
32015L2060,32015L2060,2015,Directive,Late 2010s,1,0,6,6,231,2,0.714286,0.8,0
32015R1973,32015R1973,2015,Regulation,Late 2010s,1,2,7,9,325,7,0.239282,0.288849,2.333333
32016D2317,32016D2317,2016,Decision,Late 2010s,2,0,1,1,216,1,1,1,0
32016D2360,32016D2360,2016,Decision,Late 2010s,1,0,6,6,50,1,1,1,0
32016R0005,32016R0005,2016,Regulation,Late 2010s,1,0,1,1,50,1,1,1,0
32016R0165,32016R0165,2016,Regulation,Late 2010s,2,0,1,1,280,7,0.218792,0.274759,0
32016R0445,32016R0445,2016,Regulation,Late 2010s,1,2,7,9,280,6,0.257718,0.308073,16
32016R1630R(01),32016R1630R01,2016,Regulation,Late 2010s,3,0,1,1,280,6,0.235294,0.255102,0
32016Y0312(03),32016Y031203,2016,Legislative_Act,Late 2010s,1,0,5,5,280,5,0.289877,0.326367,0
32017R0776R(03),32017R0776R03,2017,Regulation,Late 2010s,1,0,1,1,231,5,0.265378,0.280353,0
32017R1084R(03),32017R1084R03,2017,Regulation,Late 2010s,1,0,0,0,201,0,0,0,0
32018D0661R(02),32018D0661R02,2018,Regulation,Late 2010s,1,0,0,0,202,0,0,0,0
32018D1730,32018D1730,2018,Decision,Late 2010s,1,0,3,3,50,5,0.297619,0.372667,0
32018D2007,32018D2007,2018,Decision,Late 2010s,1,0,5,5,330,3,0.53125,0.617647,0
32018R0675,32018R0675,2018,Regulation,Late 2010s,1,0,2,2,231,5,0.339326,0.369426,0
32018R0677,32018R0677,2018,Regulation,Late 2010s,1,0,1,1,333,4,0.339286,0.381579,0
32018R1221,32018R1221,2018,Regulation,Late 2010s,2,0,5,5,280,11,0.228772,0.280126,0
32018R1971R(01),32018R1971R01,2018,Regulation,Late 2010s,1,0,1,1,331,10,0.222838,0.246589,0
32019D0785R(01),32019D0785R01,2019,Regulation,Late 2010s,2,0,1,1,324,2,0.545455,0.583333,0
32019D0792,32019D0792,2019,Decision,Late 2010s,1,1,1,2,330,2,0.666667,0.75,0
32019L0514,32019L0514,2019,Directive,Late 2010s,4,0,0,0,203,0,0,0,0
32019L2177R(02),32019L2177R02,2019,Regulation,Late 2010s,2,0,1,1,280,10,0.236566,0.256573,0
32019R0320,32019R0320,2019,Regulation,Late 2010s,1,0,4,4,329,7,0.29491,0.323737,0
32019R0348,32019R0348,2019,Regulation,Late 2010s,1,0,5,5,280,5,0.304895,0.345107,0
32019R0876R(11),32019R0876R11,2019,Regulation,Late 2010s,2,0,0,0,204,0,0,0,0
32019R0981R(02),32019R0981R02,2019,Regulation,Late 2010s,2,0,0,0,205,0,0,0,0
32019R2155,32019R2155,2019,Regulation,Late 2010s,2,3,3,6,86,6,0.255061,0.295767,377
32020D0546,32020D0546,2020,Decision,2020s,1,0,3,3,240,1,1,1,0
32020D1312,32020D1312,2020,Decision,2020s,1,1,1,2,300,1,1,1,1
32020D1331,32020D1331,2020,Decision,2020s,1,0,5,5,86,1,1,1,0
32020R0988,32020R0988,2020,Regulation,2020s,2,0,2,2,280,7,0.23242,0.291038,0
32020R1118,32020R1118,2020,Regulation,2020s,2,0,0,0,206,0,0,0,0
32020R1536,32020R1536,2020,Regulation,2020s,1,1,0,1,207,0,0,0,0
32021D1115(01),32021D111501,2021,Decision,2020s,1,0,7,7,331,4,0.490196,0.59,0
32021L2118,32021L2118,2021,Directive,2020s,6,0,11,11,331,9,0.291543,0.334546,0
32021R0453,32021R0453,2021,Regulation,2020s,2,4,2,6,280,5,0.292645,0.32451,748
32021R0453R(04),32021R0453R04,2021,Regulation,2020s,2,0,1,1,280,6,0.227328,0.24344,0
32021R0558,32021R0558,2021,Regulation,2020s,1,0,4,4,280,11,0.233925,0.275892,0
32022D2199,32022D2199,2022,Decision,2020s,1,0,3,3,50,1,1,1,0
32022D2351,32022D2351,2022,Decision,2020s,4,0,3,3,330,1,1,1,0
32022D2410,32022D2410,2022,Decision,2020s,1,0,3,3,50,1,1,1,0
32022D2441,32022D2441,2022,Decision,2020s,1,1,4,5,330,3,0.514286,0.583333,3
32022R0063,32022R0063,2022,Regulation,2020s,1,2,1,3,50,4,0.339286,0.381579,37
32022R0504,32022R0504,2022,Regulation,2020s,1,0,4,4,280,6,0.26539,0.316495,0
32022R2059,32022R2059,2022,Regulation,2020s,1,2,2,4,280,5,0.292645,0.32451,187
32022R2560R(01),32022R2560R01,2022,Regulation,2020s,1,0,0,0,208,0,0,0,0
32022R2579,32022R2579,2022,Regulation,2020s,2,0,3,3,280,5,0.28534,0.318731,0
32022R2580,32022R2580,2022,Regulation,2020s,2,2,4,6,280,5,0.301808,0.338249,255
32023D0231,32023D0231,2023,Decision,2020s,4,0,3,3,330,1,1,1,0
32023D0810,32023D0810,2023,Decision,2020s,1,0,5,5,330,2,0.857143,0.916667,0
32023D2818,32023D2818,2023,Decision,2020s,1,0,3,3,86,1,1,1,0
32023R0363R(01),32023R0363R01,2023,Regulation,2020s,1,0,0,0,209,0,0,0,0
32024D0788,32024D0788,2024,Decision,2020s,1,0,5,5,331,10,0.195623,0.215655,0
32024D1455,32024D1455,2024,Decision,2020s,2,0,3,3,330,1,1,1,0
32024D2709,32024D2709,2024,Decision,2020s,1,0,4,4,50,9,0.252989,0.276472,0
32024R0371,32024R0371,2024,Regulation,2020s,1,0,3,3,329,9,0.239387,0.272237,0
32024R1787,32024R1787,2024,Regulation,2020s,1,3,26,29,331,7,0.299024,0.33681,785.271046
32025D0166,32025D0166,2025,Decision,2020s,1,0,6,6,330,3,0.555556,0.666667,0
32025D1049,32025D1049,2025,Decision,2020s,1,0,3,3,177,11,0.178336,0.201,0
32025D1059,32025D1059,2025,Decision,2020s,1,0,3,3,177,11,0.178336,0.201,0
32011H0750,32011H0750,2011,Legislative_Act,Early 2010s,1,0,6,6,210,3,0.538462,0.595238,0
32012D0462,32012D0462,2012,Decision,Early 2010s,1,0,16,16,157,1,1,1,0
32012H0724(01),32012H072401,2012,Legislative_Act,Early 2010s,1,1,7,8,325,3,0.437037,0.491525,55.5
32013D0654,32013D0654,2013,Decision,Early 2010s,1,1,0,1,216,0,0,0,0
32013H0730(15)R(01),32013H073015R01,2013,Regulation,Early 2010s,2,0,1,1,325,3,0.470588,0.520833,0
32013R1153,32013R1153,2013,Regulation,Early 2010s,1,0,3,3,300,2,0.615385,0.6875,0
32014R0514R(04),32014R0514R04,2014,Regulation,Early 2010s,1,0,0,0,217,0,0,0,0
32014R0591,32014R0591,2014,Regulation,Early 2010s,1,1,2,3,280,6,0.260083,0.304278,0
32015D0337,32015D0337,2015,Decision,Late 2010s,1,0,1,1,330,1,1,1,0
32015D1141,32015D1141,2015,Decision,Late 2010s,1,1,4,5,330,1,1,1,1
32015R1515,32015R1515,2015,Regulation,Late 2010s,1,2,1,3,280,6,0.241265,0.280575,6.207021
32015R1832,32015R1832,2015,Regulation,Late 2010s,1,0,1,1,333,4,0.339286,0.381579,0
32015R1977,32015R1977,2015,Regulation,Late 2010s,1,1,6,7,325,7,0.240594,0.289398,0.5
32016R0101,32016R0101,2016,Regulation,Late 2010s,1,2,2,4,280,5,0.292645,0.32451,0
32016R1375,32016R1375,2016,Regulation,Late 2010s,1,1,2,3,300,8,0.185268,0.228593,166
32016R1376,32016R1376,2016,Regulation,Late 2010s,2,0,1,1,280,7,0.218792,0.274759,0
32017D1177,32017D1177,2017,Decision,Late 2010s,4,0,4,4,331,1,1,1,0
32017D1793,32017D1793,2017,Decision,Late 2010s,1,0,3,3,50,2,0.8,0.875,0
32017D1985,32017D1985,2017,Decision,Late 2010s,1,1,3,4,177,4,0.425,0.514706,0
32017L2455R(05),32017L2455R05,2017,Regulation,Late 2010s,1,0,0,0,218,0,0,0,0
32017R0394,32017R0394,2017,Regulation,Late 2010s,1,1,3,4,280,5,0.280457,0.311689,221
32017R1354,32017R1354,2017,Regulation,Late 2010s,1,1,1,2,329,8,0.257596,0.282705,195
32017R1538,32017R1538,2017,Regulation,Late 2010s,1,0,7,7,280,6,0.259459,0.312413,0
32017R2359,32017R2359,2017,Regulation,Late 2010s,4,2,4,6,280,9,0.292643,0.33023,493.361905
32018D0010(01),32018D001001,2018,Decision,Late 2010s,1,2,6,8,86,6,0.258021,0.306477,198
32018D0607(01),32018D060701,2018,Decision,Late 2010s,1,1,5,6,231,5,0.284658,0.319048,1.5
32018D2009,32018D2009,2018,Decision,Late 2010s,1,1,5,6,330,2,0.727273,0.8125,5
32018L1808R(01),32018L1808R01,2018,Regulation,Late 2010s,1,0,0,0,219,0,0,0,0
32018L1972R(01),32018L1972R01,2018,Regulation,Late 2010s,1,0,1,1,331,9,0.244377,0.275644,0
32018R0034R(01),32018R0034R01,2018,Regulation,Late 2010s,1,0,0,0,220,0,0,0,0
32018R1717,32018R1717,2018,Regulation,Late 2010s,1,0,6,6,331,5,0.277389,0.327451,0
32019D0004,32019D0004,2019,Decision,Late 2010s,2,0,6,6,86,6,0.257373,0.305469,0
32019D0570R(01),32019D0570R01,2019,Regulation,Late 2010s,1,0,0,0,221,0,0,0,0
32019D0785R(02),32019D0785R02,2019,Regulation,Late 2010s,2,0,1,1,324,2,0.545455,0.583333,0
32019D1184,32019D1184,2019,Decision,Late 2010s,1,0,5,5,331,2,0.666667,0.75,0
32019D1277,32019D1277,2019,Decision,Late 2010s,1,0,1,1,222,1,1,1,0
32019R0263,32019R0263,2019,Regulation,Late 2010s,1,0,2,2,325,7,0.225166,0.256192,0
32019R1935,32019R1935,2019,Regulation,Late 2010s,6,1,2,3,280,5,0.279042,0.30422,233
32019R1935R(01),32019R1935R01,2019,Regulation,Late 2010s,6,0,1,1,280,6,0.218896,0.232051,0
32019R2088R(07),32019R2088R07,2019,Regulation,Late 2010s,1,0,0,0,223,0,0,0,0
32020D0903,32020D0903,2020,Decision,2020s,1,0,6,6,330,3,0.647059,0.757576,0
32020D1332,32020D1332,2020,Decision,2020s,1,0,5,5,86,2,0.727273,0.8125,0
32020R0217R(01),32020R0217R01,2020,Regulation,2020s,1,0,0,0,224,0,0,0,0
32020R0217R(02),32020R0217R02,2020,Regulation,2020s,1,0,0,0,225,0,0,0,0
32020R0533,32020R0533,2020,Regulation,2020s,1,0,3,3,86,2,0.666667,0.75,0
32020R1145,32020R1145,2020,Regulation,2020s,2,0,1,1,280,7,0.218792,0.274759,0
32020R1298,32020R1298,2020,Regulation,2020s,5,0,8,8,331,10,0.237006,0.273362,0
32020R1732,32020R1732,2020,Regulation,2020s,1,1,4,5,280,11,0.224778,0.265101,8
32021D0088R(01),32021D0088R01,2021,Regulation,2020s,1,0,1,1,226,1,1,1,0
32021D0730,32021D0730,2021,Decision,2020s,1,0,4,4,86,8,0.18012,0.202282,0
32021D0748,32021D0748,2021,Decision,2020s,2,0,3,3,330,1,1,1,0
32021D0839,32021D0839,2021,Decision,2020s,1,0,3,3,50,1,1,1,0
32021D0929(02),32021D092902,2021,Decision,2020s,1,4,1,5,331,1,1,1,0
32021D2137,32021D2137,2021,Decision,2020s,3,0,3,3,330,1,1,1,0
32021R0522R(02),32021R0522R02,2021,Regulation,2020s,1,0,1,1,331,12,0.203696,0.229732,0
32021R0728,32021R0728,2021,Regulation,2020s,2,0,3,3,86,1,1,1,0
32021R0836,32021R0836,2021,Regulation,2020s,1,2,16,18,331,9,0.273539,0.311137,831.914472
32021R1118,32021R1118,2021,Regulation,2020s,1,0,3,3,280,5,0.300554,0.334409,0
32021R1256R(01),32021R1256R01,2021,Regulation,2020s,2,0,1,1,280,8,0.189372,0.219831,0
32021R1340,32021R1340,2021,Regulation,2020s,1,0,3,3,280,5,0.284238,0.316515,0
32021R1354,32021R1354,2021,Regulation,2020s,2,0,1,1,280,7,0.218792,0.274759,0
32022D0339R(01),32022D0339R01,2022,Regulation,2020s,1,0,1,1,330,2,0.571429,0.625,0
32022D0764,32022D0764,2022,Decision,2020s,1,0,3,3,177,5,0.418605,0.506481,0
32022D0776,32022D0776,2022,Decision,2020s,1,0,3,3,177,5,0.418605,0.506481,0
32022D1093,32022D1093,2022,Decision,2020s,3,1,4,5,330,1,1,1,0
32022D1124(01),32022D112401,2022,Decision,2020s,1,0,6,6,331,1,1,1,0
32022D2244,32022D2244,2022,Decision,2020s,3,0,3,3,330,1,1,1,0
32022R0612R(02),32022R0612R02,2022,Regulation,2020s,1,0,1,1,331,9,0.220476,0.238518,0
32022R2365,32022R2365,2022,Regulation,2020s,1,0,3,3,280,12,0.207556,0.250267,0
32022R2371,32022R2371,2022,Regulation,2020s,1,7,32,39,331,7,0.313253,0.362833,2578.816548
32022R2554,32022R2554,2022,Regulation,2020s,1,10,26,36,280,8,0.307301,0.356733,4826.393173
32023R0894,32023R0894,2023,Regulation,2020s,3,1,9,10,280,5,0.312597,0.367828,201
32023R1192,32023R1192,2023,Regulation,2020s,1,0,3,3,280,11,0.226829,0.269522,0
32023R1577,32023R1577,2023,Regulation,2020s,1,0,3,3,280,5,0.29375,0.328103,0
32023R1578,32023R1578,2023,Regulation,2020s,1,0,2,2,280,5,0.292645,0.32451,0
32023R1764,32023R1764,2023,Regulation,2020s,1,1,0,1,227,0,0,0,0
32024D0742,32024D0742,2024,Decision,2020s,1,0,2,2,280,10,0.248787,0.278264,0
32024D1274,32024D1274,2024,Decision,2020s,1,0,2,2,210,8,0.160822,0.186198,0
32024D1848,32024D1848,2024,Decision,2020s,3,0,2,2,330,1,1,1,0
32024R2025,32024R2025,2024,Regulation,2020s,1,0,1,1,50,9,0.218958,0.235067,0
32024R2147,32024R2147,2024,Regulation,2020s,2,0,1,1,280,7,0.218792,0.274759,0
32024R2995,32024R2995,2024,Regulation,2020s,1,0,3,3,210,11,0.171569,0.191574,0
32024R3210,32024R3210,2024,Regulation,2020s,1,0,6,6,210,9,0.253193,0.286754,0
32025D0338,32025D0338,2025,Decision,2020s,1,0,2,2,300,1,1,1,0
32025D0913,32025D0913,2025,Decision,2020s,2,0,0,0,228,0,0,0,0
32025D1039,32025D1039,2025,Decision,2020s,1,0,2,2,177,11,0.177788,0.197791,0
